income,debt,credit_score,employment_years,credit_limit,credit_used,default
36405,3929,627,3.9,9254,1184,0
94692,45703,664,7.6,4289,4289,0
19161,41410,606,0.1,9917,7689,1
8066,1826,660,0.3,14836,4097,0
69058,9260,631,2.4,28339,7240,0
56738,50582,510,5.4,3365,1151,1
25486,9128,668,0.7,19591,1223,0
27138,9023,517,1.3,10849,10849,1
27396,10655,667,1.1,7219,7219,0
52382,5450,787,2.0,16847,9819,0
33665,3416,622,1.0,8390,2714,0
65936,31009,533,1.7,16355,3967,0
8842,3058,637,5.2,4941,4907,0
29316,16282,567,3.8,6354,6354,1
24943,27154,709,0.3,19159,7062,0
42032,4184,635,4.1,27995,7890,0
35496,6378,821,2.6,9657,4226,0
79119,35261,766,10.9,1407,1407,0
16065,20462,635,1.4,8610,6452,1
50377,8153,722,5.2,10124,5113,0
68528,34954,611,5.3,8409,2518,0
149341,35074,653,1.0,12524,4437,0
36715,16568,614,9.3,7088,1860,0
59556,6502,727,2.7,17805,4740,0
16609,9597,793,4.5,4373,4373,0
11671,16800,730,0.6,23524,564,0
81378,11489,742,1.2,29292,3995,0
48858,28316,742,3.5,5223,1706,0
99420,3929,705,1.5,5221,5221,0
21503,4042,536,2.8,13194,8721,0
66966,15440,820,1.9,4311,3349,0
150436,9016,830,4.1,7011,7011,0
63059,8090,627,2.7,21413,8366,0
57870,3247,613,0.0,16586,3997,0
49273,13570,711,4.2,39582,19552,0
19101,12808,705,2.2,11154,2559,0
110563,22534,630,1.7,6454,6454,0
33979,14117,525,0.4,10259,4013,1
66349,12015,681,1.0,8907,2301,0
19191,34255,705,1.0,8995,3582,1
24157,4675,723,11.0,9734,1827,0
115966,20519,685,2.3,5155,5155,0
39800,3509,623,0.2,12059,1162,0
117238,6832,749,0.6,3692,3692,0
46773,5064,657,0.3,5992,2117,0
16234,24973,604,3.6,9107,9107,1
83721,12679,632,0.8,2035,2035,0
34409,13216,475,2.8,16955,6271,1
74549,5512,632,1.8,2351,2351,0
49768,10512,719,6.5,15815,6752,0
19421,7253,684,1.5,4004,4004,0
54099,18156,802,2.5,7454,1323,0
183090,6046,624,5.1,14234,2067,0
65893,38709,699,2.3,46106,3021,0
47358,3497,729,6.3,10738,2491,0
93452,7008,850,4.3,2470,2470,0
55626,51111,664,2.1,19295,4946,0
55588,9432,546,2.8,8414,2439,0
25464,4666,735,13.7,10393,3160,0
56405,15919,837,4.3,14625,3121,0
91242,9133,618,9.4,2084,2084,0
29684,6845,734,0.8,9943,1867,0
115231,5560,773,2.6,7430,2362,0
46396,122357,752,9.6,23278,9798,1
28777,10924,663,1.6,16465,5807,0
89195,2863,580,13.7,3169,3169,0
41271,44133,642,0.4,23953,4926,0
77320,21782,696,9.3,13557,4717,0
41149,7236,741,2.4,3351,3351,0
47292,6333,683,0.3,10291,7827,0
65916,22897,612,8.5,20422,7324,0
58369,10965,706,1.2,4231,1194,0
14804,2862,736,0.1,25960,4366,0
25016,55815,688,0.6,3433,1267,1
85618,9441,566,4.3,5688,5688,0
45284,44199,632,15.2,5115,5115,1
35802,37151,745,0.5,25948,2836,0
21695,5998,512,2.5,7018,4425,1
25646,30533,441,0.8,4385,735,1
14573,7933,801,5.5,13516,11796,0
46131,3001,701,0.5,15722,9309,0
34233,9512,711,1.1,15792,13837,0
27448,18363,542,0.9,8185,8185,1
47058,9226,724,3.2,11827,1633,0
60985,10450,678,8.3,6278,6278,0
172115,33351,492,2.9,31964,18609,1
19789,14548,792,0.2,22047,1280,0
98285,6805,666,3.3,21122,4213,0
87892,23427,610,6.4,17255,3544,0
30716,15649,612,0.6,14240,10614,0
55378,1777,448,0.3,4142,570,1
37250,18820,709,0.8,15418,15418,0
54798,18278,676,5.5,10721,4441,0
121234,13577,631,3.6,23965,11209,0
70500,27265,778,3.1,17417,4655,0
66514,7802,512,1.1,14549,7653,0
37866,17487,590,1.6,3044,608,0
20122,3814,565,13.5,9299,3476,0
43257,18503,622,1.1,6697,6697,0
101110,63732,657,9.3,11809,6373,0
19608,6028,693,3.5,7399,1126,0
26028,7275,615,0.5,8159,5194,0
52879,7570,562,2.5,13648,2352,0
27152,14824,819,11.9,7314,2176,0
30470,5708,850,2.2,10776,1251,0
38019,18713,664,8.0,3417,3417,0
21604,26304,574,1.2,5527,5527,1
27324,20486,798,3.4,15666,15666,0
74761,3246,505,7.4,4183,1304,0
22372,29618,617,10.1,23671,9805,1
18794,28280,580,2.7,19576,10403,1
33590,25955,534,4.1,8203,2915,1
76052,18003,622,0.0,80750,2152,0
43558,15933,564,1.2,23628,1850,0
37096,30513,651,1.3,5092,3058,0
50343,62244,653,0.4,16686,5898,0
17198,6233,588,1.3,10364,10364,1
65961,31650,613,1.5,5746,5746,0
61701,12469,627,13.9,4680,1148,0
38346,12043,731,4.4,19859,2416,0
89640,3908,635,2.2,6512,6512,0
24922,10638,732,17.7,9216,2545,0
96447,6016,709,0.7,5194,4669,0
53782,9218,707,2.6,5862,1059,0
40057,5549,789,4.2,9056,9056,0
48440,9329,538,0.2,12987,879,0
45965,9654,603,5.0,1617,1120,0
101943,14435,826,0.4,10015,10015,0
25693,3671,624,0.6,5871,5871,0
31023,4203,368,0.7,26414,3784,1
91289,17846,630,10.6,77647,4712,0
34292,7059,663,4.6,7696,7696,0
84147,31559,388,4.3,2964,2964,1
135898,15998,783,3.2,10741,3513,0
38520,21707,579,1.4,8572,3175,0
73778,41297,683,3.9,39338,1200,0
24533,10428,627,2.1,31781,6061,0
77099,8437,521,0.6,18138,4525,0
55252,26832,543,4.7,6564,3314,1
65109,20083,556,0.6,15906,1995,0
33278,11500,759,0.8,11914,2185,0
18094,40667,635,6.8,11719,8574,1
66300,11273,598,4.3,3325,3325,0
14214,13715,557,4.0,20811,3661,1
40522,13588,770,2.2,10673,3330,0
86224,6325,796,2.0,9223,2280,0
55003,14215,768,4.7,6502,6502,0
157788,40840,699,5.4,5679,5054,0
90678,19072,679,2.9,12358,6844,0
33112,13696,528,13.9,2909,2909,1
49831,11738,625,12.5,17200,3726,0
47647,17408,582,2.1,4732,1722,0
18972,24338,467,6.9,2342,2005,1
27883,21750,756,3.1,35430,13563,0
35015,10245,580,2.9,5428,2558,0
14447,17324,770,0.2,5970,3397,0
50438,19613,738,3.4,21899,1771,0
42216,5968,706,9.2,36247,1645,0
17966,15284,711,6.1,3384,2460,0
62475,2371,588,6.2,5068,5068,0
75322,19654,836,0.7,5335,5335,0
56175,22658,654,1.8,19041,3059,0
40359,24295,680,1.1,31176,13025,0
69903,9740,585,1.5,4646,4285,0
73728,17107,557,3.5,26644,16629,0
58950,41738,698,1.8,6025,6025,0
29889,41399,672,3.3,12523,12399,1
57870,13052,571,2.3,4064,4064,0
100437,14935,506,1.4,9087,9087,1
34270,32491,523,0.4,9157,4982,1
172605,4021,770,8.9,7938,942,0
35761,10317,589,0.0,12958,2727,0
49983,38889,616,0.0,4891,2087,0
32745,29149,795,7.0,5332,2673,0
56048,17951,538,23.0,13447,13447,1
17234,4005,577,5.2,25322,13493,0
35326,12837,573,0.1,9740,7309,0
25457,8334,812,1.0,14081,10210,0
53168,17411,849,14.3,16826,895,0
89025,6992,725,6.6,17701,9465,0
72229,5881,728,3.3,5077,5077,0
11814,2561,592,1.1,5745,655,0
166915,35506,845,0.1,6106,6106,0
58523,9703,677,0.1,38179,1364,0
30764,15149,735,3.8,14125,835,0
53867,13336,639,0.1,13689,13689,0
54487,5688,623,20.2,12789,1986,0
32856,4879,816,0.8,3926,2580,0
55202,5977,704,5.0,38435,11976,0
34048,7491,795,0.7,13842,3734,0
38460,17913,676,3.1,16419,4179,0
32475,7069,565,0.3,2876,2876,1
20752,54024,592,5.8,17081,6720,1
53503,30386,660,3.5,7713,4009,0
69646,25506,587,0.4,3921,3921,1
66765,12140,539,7.6,5076,3124,0
80174,44866,770,3.2,4083,4083,0
59552,11222,596,10.2,4035,4035,0
35609,13030,664,9.9,10326,10326,0
81129,15306,680,10.1,7550,3487,0
21709,23423,591,0.3,12505,4164,1
28555,22237,795,0.5,31990,6093,0
27487,9135,538,17.6,9039,9039,1
93717,8722,676,2.7,2056,1840,0
86308,22291,675,1.1,8355,5395,0
65669,23675,645,5.9,22820,514,0
93261,9753,520,1.2,9319,3849,0
28924,3753,737,5.2,28869,12906,0
60425,11318,724,7.3,13590,2557,0
45474,22001,582,6.1,2733,2733,1
81481,56632,721,1.3,10686,3053,0
45746,5124,687,2.1,12184,2268,0
38911,9497,522,2.1,21084,11782,1
67815,9784,565,2.7,35374,1918,0
82926,39523,764,0.7,18684,6398,0
32827,12991,681,2.4,13472,6487,0
47257,6465,594,2.9,15888,2283,0
25976,20889,564,3.0,8799,5654,1
10951,9665,598,6.9,3555,2119,1
55286,5017,606,2.9,10189,7861,0
70639,6541,565,1.0,12781,1505,0
57368,53489,476,4.4,4262,3620,1
15218,18167,764,6.4,25050,3915,0
39715,14563,747,1.5,20006,13382,0
12952,10939,523,4.1,3789,3789,1
111505,16877,664,0.6,25747,11609,0
25549,16717,560,1.7,7976,7976,1
104114,16877,624,9.6,5739,5739,0
86467,14645,616,9.7,21068,3646,0
28557,26770,607,3.4,9550,9550,1
24843,13609,850,4.8,37400,3567,0
60489,6110,606,7.7,5448,1036,0
29537,8185,569,12.7,2945,2945,1
52130,2743,574,2.7,8133,7392,0
36692,67606,754,3.3,17196,1158,0
16837,26641,485,2.1,5172,2216,1
12858,6877,574,0.3,3901,1624,0
56163,10663,795,2.2,11617,9977,0
34999,8026,674,6.3,3553,3553,0
35177,45892,669,6.5,12267,4069,0
74423,4290,850,8.9,7798,7798,0
99118,14641,675,0.2,13990,7746,0
41626,12249,579,3.0,3757,3757,1
39960,25886,622,0.5,24556,2732,0
66177,12293,536,0.9,8707,4032,0
21717,3273,776,9.2,16890,3617,0
56044,10928,707,2.7,19378,5260,0
68264,6138,762,5.7,4402,4402,0
73728,14238,771,0.3,18354,5053,0
15336,42081,609,2.2,3650,2277,1
31045,3322,556,4.5,3793,1739,0
28942,7043,645,0.6,39136,15175,0
52049,8586,563,1.6,21554,2268,0
65411,9845,666,0.3,42259,8931,0
120334,24151,763,4.2,7638,2666,0
36425,11628,633,14.1,10633,1572,0
36368,18632,665,7.0,14316,8473,0
97714,8098,641,14.7,9813,2786,0
58568,16058,730,7.5,5871,5871,0
104882,24890,583,7.7,5286,5286,0
58293,7437,430,3.4,11495,8036,1
24483,24961,697,2.9,4690,3861,0
22029,13931,749,2.1,4599,4599,0
19324,30834,695,6.8,13036,2142,0
72928,11371,586,0.8,9259,540,0
100023,18124,536,0.2,19073,9285,0
148690,12933,699,11.8,7351,5705,0
81297,12370,664,0.0,6589,2838,0
98489,16435,637,15.1,13313,1308,0
34613,20526,832,5.2,5606,786,0
24493,4916,555,1.6,6244,5149,0
81638,42062,828,4.8,6419,6419,0
62982,3018,653,6.8,8546,4339,0
52285,7724,466,1.1,34225,3550,1
61847,12389,632,5.9,3775,3775,0
59511,18581,746,6.5,24510,24510,0
105904,47143,613,1.1,16588,9669,0
106616,3021,503,0.2,29640,2121,0
67950,8900,634,0.9,88937,5041,0
81429,2437,564,0.9,26958,6629,0
66732,13702,699,0.3,18920,1899,0
37172,16603,727,5.2,3949,3949,0
77183,47698,544,1.9,4314,2354,1
21233,14713,579,8.6,12735,1262,0
92257,30798,726,1.2,3015,3015,0
23940,21313,564,2.4,15227,4564,1
58191,9431,542,4.1,2221,2221,1
29522,4328,532,8.4,22172,2470,0
68325,16647,685,3.0,7902,2800,0
48033,4049,681,1.9,10814,10814,0
18829,37653,582,8.1,5861,5861,1
63096,11735,651,1.5,2620,2078,0
34657,34757,803,0.3,23489,849,0
83174,9098,553,2.4,25210,2158,0
49060,16566,455,6.2,7738,5662,1
62147,15795,696,0.1,15730,2783,0
27597,12887,639,3.5,7528,2595,0
34420,9451,579,3.6,12112,2892,0
37228,18287,715,10.6,16838,4603,0
81963,6368,734,1.4,14597,9958,0
134111,5077,429,1.3,25303,4913,1
30239,36108,585,2.3,14232,5197,1
93537,23902,850,1.8,10094,4014,0
13336,14083,708,5.3,5808,3136,0
23944,50621,718,4.1,7080,7080,1
27577,10784,767,5.7,17449,9587,0
21774,38490,652,6.9,3459,3459,1
18955,15374,730,10.3,21463,8514,0
62806,5885,722,2.3,8129,3138,0
43112,58597,704,16.7,5580,2177,0
61552,29512,618,1.0,4587,4587,0
74183,12127,667,5.0,15868,2360,0
57490,23902,591,3.1,9796,9796,1
72741,9672,651,6.8,30096,2480,0
47018,25934,533,2.6,4088,4088,1
24048,1973,571,6.1,6603,1894,0
92475,5909,622,10.6,9278,9278,0
34425,29243,556,5.3,5847,1619,1
27963,10941,599,6.0,9940,6283,0
44057,15773,634,0.3,12378,4113,0
28348,4549,690,0.9,13893,5386,0
38160,58588,745,14.6,28405,3442,0
60261,34628,604,4.7,3974,3370,0
60416,11378,784,3.3,12537,5649,0
28604,9665,744,1.8,6293,1994,0
36584,30445,700,0.2,13373,1984,0
93396,65250,665,1.8,13386,3559,0
66028,28653,682,2.8,4960,3437,0
170253,75921,769,1.0,5267,1989,0
99516,6388,772,0.8,14160,11291,0
97399,6936,783,2.8,10061,3637,0
21317,5161,654,3.5,8487,4008,0
77522,19023,705,1.1,15687,1488,0
47483,15375,784,3.5,16518,16518,0
35221,11831,588,9.2,6831,6831,0
54220,25525,618,2.6,5451,2435,0
86433,35806,652,7.8,4091,4091,0
66204,3942,740,10.5,10132,4525,0
28938,8287,742,0.4,3655,3655,0
76533,25748,627,0.4,10611,6652,0
33438,9189,499,2.6,23197,5376,1
55827,7055,675,3.5,7728,518,0
40863,30177,558,2.2,6800,2229,1
42988,4762,501,1.6,40074,5006,0
77633,10496,524,4.1,28475,5877,0
26262,17377,683,0.0,5795,1647,0
157490,8442,786,13.8,10909,2551,0
16438,24997,654,1.1,12457,8088,1
34249,8475,671,10.0,11414,1415,0
61214,41229,768,0.5,35252,5543,0
69605,12081,496,1.1,10520,10520,1
46153,22857,702,1.1,11685,6953,0
47362,24266,649,22.2,16028,6647,0
62713,8087,707,0.0,22764,798,0
42675,2584,602,4.1,19069,2346,0
113087,17829,568,8.2,14424,14424,0
81114,14155,664,4.5,3324,2866,0
82760,20841,815,1.8,7033,7033,0
27455,11145,736,12.7,17564,2836,0
46741,9468,599,9.0,11793,3827,0
40934,66621,516,2.3,17646,7817,1
26813,4114,482,3.4,37087,5381,0
60846,24032,782,13.7,4342,4342,0
35504,8436,554,16.2,21950,2353,0
72638,10213,617,2.4,7854,1768,0
25794,10366,782,7.5,19049,2214,0
137506,7025,489,1.4,9616,3044,0
28630,21099,799,1.9,43866,3998,0
55915,40640,625,0.7,10841,10841,1
78835,19458,535,0.9,6321,5317,1
34808,14512,625,4.3,13279,7602,0
81755,6068,578,2.9,12416,5583,0
23447,20200,694,1.1,21953,1801,0
117157,74988,585,2.1,13543,4992,0
49439,9852,459,1.9,55969,5529,1
34274,9889,628,17.5,9155,9155,0
40966,8528,514,7.7,9230,1879,0
79646,9031,670,2.0,6485,783,0
34521,1486,531,9.8,10509,5760,0
31269,18472,601,1.7,11635,6758,0
42919,6792,668,4.4,12050,4182,0
24193,3684,629,13.6,10374,5040,0
146141,24405,675,2.0,6458,6458,0
34897,5622,718,4.6,5339,3252,0
80738,10189,534,1.4,7611,3825,0
55586,43181,644,1.2,22006,5277,0
27154,4327,317,3.4,25585,1640,1
48846,3920,675,15.5,9378,4287,0
78465,16572,620,2.4,5120,4641,0
43785,33510,552,11.1,9350,9350,1
100295,3792,682,9.8,42795,3758,0
90482,18512,767,1.2,19916,5884,0
85080,21265,602,2.1,14553,11235,0
37205,2573,556,4.1,19417,2313,0
25645,25306,667,2.9,29097,16952,0
33923,26938,516,0.4,4416,4416,1
55146,10411,584,20.3,7522,4789,0
68014,36384,772,5.6,6836,3025,0
13320,33162,656,2.3,14928,14928,1
48783,14509,462,3.9,11071,10057,1
53898,9310,470,0.4,16805,5291,1
41501,6135,666,2.7,6941,6941,0
106379,12964,736,10.7,25858,16137,0
63137,21074,488,9.1,9428,3631,1
107593,10308,695,1.6,16094,6148,0
43063,2303,783,3.0,22852,8259,0
86033,36863,839,4.8,21603,5044,0
130750,15556,683,1.7,12741,1406,0
107690,9861,701,0.3,17563,2112,0
25456,26522,437,2.8,33495,1447,1
42100,45239,850,3.7,14179,7659,0
39851,1420,592,0.0,5939,1693,0
65746,18909,557,0.4,14885,5844,0
73999,4267,624,0.9,9642,9642,0
29634,19916,801,1.7,1913,1913,0
51057,14799,850,3.1,13676,940,0
14589,22216,663,1.4,10739,1555,0
116444,8961,750,1.3,22237,2443,0
36047,2985,654,8.1,5854,1716,0
50692,9318,546,0.6,3450,1109,0
40709,18499,798,2.7,11138,4867,0
97501,30101,588,12.2,12915,9270,0
8933,5232,804,3.9,10569,10569,0
48535,30383,780,5.1,10042,3207,0
46005,7956,711,2.3,4684,3848,0
37340,17854,833,0.1,8980,6769,0
138100,8885,850,4.2,7755,4458,0
28785,15456,632,4.0,20971,10194,0
77892,27269,569,0.5,12907,7240,0
60703,5006,464,2.5,8147,3503,1
104497,7755,850,9.9,33081,924,0
32849,15490,606,0.9,8199,8199,0
31578,91242,764,2.5,14624,2651,1
94622,6697,576,2.5,8806,6780,0
63272,68330,804,6.7,31002,876,0
19400,66406,580,7.0,10518,4865,1
35469,12359,531,5.7,10737,5379,1
61811,10525,629,1.8,8974,5618,0
81037,7680,597,0.3,11357,11357,0
32613,12650,710,1.7,22918,2785,0
8531,4336,645,4.6,17892,10287,0
67100,12569,713,4.9,10094,7871,0
23572,44245,621,13.4,32563,2668,1
14612,8194,583,2.4,18235,10149,0
8961,11019,592,4.0,7283,4239,1
79889,3426,850,3.1,3766,3766,0
52954,18020,673,0.7,7402,7402,0
42813,16508,452,2.5,13218,5629,1
112805,14058,598,3.1,15034,3816,0
71854,11232,660,12.0,25627,12663,0
129286,10570,835,1.8,4600,4600,0
21255,19961,753,15.7,7278,2220,0
48015,13055,558,3.1,4340,3269,0
18582,17188,850,1.1,3877,3877,0
42718,15867,647,0.9,6377,4364,0
42228,32818,775,0.6,12793,2082,0
71394,22962,534,2.4,16983,7995,0
50379,15589,410,0.1,5096,5096,1
71257,45014,509,2.4,5617,3638,1
74762,18699,325,17.8,2847,2847,1
178610,37948,850,4.4,11499,2925,0
40572,21711,671,5.7,5928,1834,0
27872,3061,558,0.5,31702,3142,0
56820,37944,695,2.6,13185,5253,0
30292,14885,669,1.3,8778,1303,0
119274,12816,712,9.0,6318,3356,0
41360,16732,771,0.8,3476,3476,0
34914,10138,621,2.5,3799,3799,0
36946,16020,562,3.5,6403,3710,0
75437,8321,733,2.9,6068,1601,0
44594,37028,730,7.1,4918,4070,0
33356,12199,660,1.1,12887,2952,0
133147,9837,850,1.9,14186,8078,0
29328,6374,606,6.3,7179,3626,0
50078,16565,560,3.0,38354,429,0
72503,15517,692,2.1,2914,2914,0
18420,18228,583,0.1,10308,5587,1
65392,5873,700,5.6,8493,5326,0
26028,3711,567,14.3,6731,1227,0
80312,22037,610,3.9,6073,1315,0
27513,43814,839,7.8,9849,4524,0
74285,5878,609,2.9,8452,6651,0
95178,47646,570,1.1,7523,7523,1
82196,16766,767,0.1,3987,3987,0
56999,13284,545,4.2,3189,1690,0
42669,9720,581,2.7,8087,516,0
34688,4413,708,6.1,7469,4491,0
118494,29442,744,4.7,8622,3039,0
32219,7183,772,17.7,9172,1578,0
26311,7159,575,2.9,6865,6865,1
73074,29541,710,2.2,8530,1190,0
30404,2962,603,1.4,5445,5445,0
27721,3949,589,2.6,28761,1381,0
20616,13167,770,8.3,5654,5545,0
36690,16893,595,0.2,7634,7634,1
46647,19688,678,15.2,5963,3626,0
56718,10494,666,20.0,5893,5893,0
86750,101144,543,3.6,10069,10069,1
67248,11133,747,1.6,9214,6084,0
43716,11107,706,1.0,7175,7175,0
43525,7061,451,1.3,8116,8116,1
66576,14752,678,0.2,5980,5980,0
105192,21850,573,2.6,13111,7285,0
52880,34992,760,0.2,41716,3067,0
36994,4059,505,5.1,5365,1076,0
27019,10973,614,1.9,13040,1407,0
20597,19098,686,0.9,10213,10213,0
73113,21368,655,3.1,15804,6570,0
69341,13430,726,14.6,16119,3940,0
69315,20618,498,4.8,11428,11428,1
45379,6994,815,2.7,9625,2504,0
114024,46459,703,6.0,7302,7302,0
36663,29558,786,5.3,5794,5268,0
86956,4555,737,8.9,9248,7436,0
47894,5653,649,0.9,4027,3631,0
34030,5782,522,7.8,6531,2063,0
69949,22980,594,1.4,21478,2344,0
62679,4780,809,11.3,10604,2427,0
60729,10252,789,1.3,18488,4902,0
51471,19221,588,10.5,27688,1211,0
47919,12671,368,13.3,8744,1599,1
205463,16434,629,0.6,11443,5552,0
99763,5695,621,14.7,8012,4381,0
75637,21502,625,0.4,5604,5604,0
52422,8180,703,1.0,5079,4720,0
89706,10304,738,2.3,17858,17858,0
66889,16158,749,20.2,11453,5509,0
49798,14508,695,2.7,36049,3494,0
40858,13618,470,3.2,19544,5383,1
46698,7328,616,4.7,5932,5932,0
7315,10513,850,13.8,17823,4700,0
55623,13383,687,6.1,7994,7994,0
36567,4447,687,1.0,23198,7019,0
127466,9228,686,1.4,7041,3784,0
49593,18218,692,0.4,4738,4738,0
24020,4808,412,4.1,5670,5670,1
47575,33700,626,0.8,5877,5877,1
26169,36890,646,1.2,5496,2023,1
65124,4934,778,8.8,6629,3687,0
58371,39581,655,1.6,18028,733,0
87091,11910,485,3.3,34795,5562,0
30500,18673,693,2.0,3901,3901,0
50031,8979,570,0.3,23968,1470,0
21612,27957,528,1.8,7084,5624,1
74675,18488,567,2.1,12626,11931,1
66925,6965,704,9.0,3109,3109,0
66005,5260,776,1.6,14283,14283,0
49068,4154,698,1.9,2432,915,0
62872,15527,713,6.1,12330,7742,0
128361,21120,697,5.7,11850,1268,0
41313,22489,660,6.4,11313,2001,0
53273,12156,720,12.3,5917,5917,0
25548,5294,408,6.3,14540,5666,1
29116,7741,661,2.1,13014,9449,0
51984,33586,546,6.9,8544,2130,1
95069,9066,766,2.8,15840,15840,0
42034,14984,635,1.3,9256,9132,0
42551,5650,653,1.4,14330,10942,0
38402,17488,499,1.0,9062,1859,1
35566,9264,752,0.6,11518,11518,0
58512,30865,713,0.8,14799,3698,0
19963,24806,706,0.3,7491,2835,0
105722,8986,569,8.8,4173,4173,0
32884,12072,573,10.7,12007,8307,0
75595,8596,672,3.5,22756,2294,0
22880,4292,581,7.3,12203,12203,0
73226,6728,693,0.8,12366,12366,0
73362,15655,434,9.3,9609,8472,1
61730,17330,601,2.8,16604,7240,0
26993,15046,830,0.3,8689,6613,0
56939,10495,694,0.6,7203,1218,0
24105,28182,667,1.5,21455,5440,0
42123,14056,849,0.2,6827,5375,0
90912,23449,416,1.5,18446,2927,1
79065,3232,568,0.2,21464,3720,0
49469,579,610,1.1,14717,576,0
27313,16765,736,1.2,4128,1831,0
72211,4273,738,20.7,10087,10087,0
49594,11272,563,1.1,8592,8592,1
12183,10492,750,1.1,6994,2103,0
78400,47568,610,4.6,10937,5794,0
48313,18398,771,7.8,16957,13208,0
100858,15255,547,2.0,7180,3077,0
25408,26097,638,8.3,8778,8778,1
7288,17940,601,1.7,8360,4768,1
57957,9264,756,0.9,22353,14348,0
58392,31482,598,1.6,8267,1550,0
17776,5498,646,3.8,4171,1819,0
27252,17302,701,1.8,3290,3290,0
256051,3874,705,4.5,12758,5359,0
40808,15727,739,1.1,5811,4672,0
76007,15590,671,4.8,15805,8252,0
33177,51081,608,1.7,3898,2127,1
13986,3820,615,2.4,6787,1433,0
44260,8261,653,3.3,3899,3133,0
41799,25800,675,4.6,13416,3465,0
38564,17470,635,1.1,15587,3807,0
45762,15433,652,7.2,12545,12545,0
57444,6217,498,5.1,4628,4628,1
44798,8328,717,1.1,5872,5872,0
22962,36172,668,14.8,11661,6002,1
65625,12820,750,4.4,3037,3037,0
15220,18039,650,2.4,8360,2279,0
14325,12184,476,0.7,28619,1673,1
76382,5185,614,3.0,8726,2631,0
66450,28199,630,0.7,3491,3491,0
47361,19982,724,2.2,6469,1738,0
21221,84500,443,2.1,6365,5725,1
32056,5929,654,5.1,44277,4126,0
41871,25798,701,0.9,31760,3437,0
18816,4679,584,6.9,16509,13980,0
31463,15152,657,1.6,7784,537,0
72504,29179,587,2.3,22935,3479,0
115426,2546,577,5.9,4476,592,0
38114,11340,609,3.9,21028,6092,0
77180,8514,579,1.5,18950,9759,0
15546,7619,718,2.0,8902,1457,0
72815,18182,577,1.5,21970,1635,0
30261,32746,560,3.6,7237,1066,1
58948,12009,827,1.6,4082,4082,0
42250,15747,746,5.2,19625,3617,0
108255,14639,464,3.5,9324,3825,1
29008,13379,574,0.6,15082,3529,0
71436,5589,674,1.5,35405,2046,0
41452,32427,682,1.0,5970,5970,0
44579,16918,501,2.0,8952,6280,1
43901,18323,766,2.9,29695,1692,0
29513,7008,733,2.8,15805,2616,0
48608,9252,698,5.6,6064,2242,0
47212,11604,786,0.8,5072,5072,0
56655,3916,695,11.7,6839,6839,0
51570,3462,695,1.7,5902,4386,0
79126,8262,806,1.4,11686,11686,0
85315,20293,760,4.6,10456,10456,0
26098,7923,566,6.5,12034,3993,0
82559,5913,713,1.9,5494,3396,0
24057,6962,584,5.5,9418,3547,0
69753,9281,700,8.6,2347,2085,0
71100,10066,698,5.8,10954,10954,0
15572,75540,512,0.1,22535,1987,1
51833,31061,638,7.0,3651,3651,0
37008,30328,677,6.0,13883,9150,0
31093,34025,606,4.4,6453,3735,1
110251,6009,681,5.7,17357,17357,0
33117,5025,731,15.5,11060,1208,0
30217,5511,647,2.3,13138,4575,0
51299,38855,672,0.3,10357,3165,0
73965,8624,788,2.5,25080,11667,0
45027,4909,697,0.2,12622,6756,0
98698,9464,670,1.4,6040,1038,0
67412,11038,554,3.5,10605,10605,1
13268,16560,717,1.5,7645,7608,0
35679,16330,683,4.6,11089,1935,0
34993,6887,778,6.9,7377,3588,0
65357,23122,655,2.2,6162,1526,0
10149,8012,468,9.2,11379,4214,1
226252,11790,480,0.3,10291,5626,1
67415,23142,724,7.3,20843,3637,0
53601,7995,593,7.1,7402,3277,0
99602,8472,694,1.6,2474,1151,0
200024,21447,661,1.4,7672,6658,0
82656,6727,633,1.5,3170,870,0
86620,9820,640,6.7,13240,5054,0
53019,20839,563,7.1,3066,973,0
45030,69098,648,1.6,4955,4955,1
36847,21684,592,3.6,7680,4888,0
29862,19499,613,0.6,29166,7066,0
32461,20428,618,2.5,4670,4670,1
21800,5662,627,26.9,9983,9983,0
46839,14654,742,0.7,14853,1154,0
17840,13045,637,11.8,27969,4664,0
54970,17279,752,7.0,17059,17059,0
47964,14665,804,14.3,21285,5471,0
53539,18102,735,0.8,18124,2326,0
35836,10413,703,1.0,4245,4245,0
310555,14001,683,0.1,12731,3480,0
110865,5003,737,5.2,17927,1705,0
23232,10343,659,4.1,5067,5067,0
56372,40646,748,0.8,6596,6596,0
34037,17241,711,6.3,5641,1479,0
26670,13138,614,1.4,16998,4519,0
21938,60895,740,0.6,9429,2952,1
63534,4498,659,2.2,7906,1163,0
32571,5500,639,0.4,4035,1376,0
87614,52584,602,1.2,9441,1573,0
88989,13860,667,1.9,6652,4663,0
111787,11003,750,7.6,11735,3255,0
29395,5119,739,6.3,4447,2073,0
65200,19114,685,2.3,11210,3454,0
71645,20652,710,5.2,7279,7279,0
36883,5566,777,3.4,4128,4128,0
30851,11942,635,1.7,3908,3908,0
128761,10215,538,5.2,4342,4002,1
56190,16396,780,4.6,8566,8566,0
71796,5457,597,3.9,10772,6723,0
29934,36372,581,3.8,11955,3165,1
23586,27796,470,4.6,12275,5344,1
34833,9991,707,1.9,5820,1598,0
45505,11236,488,8.1,20762,3731,1
25886,11978,575,0.7,7262,7237,1
